"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n"
"11",11,0,1.97736377988498,3.01786108044209,4.00215146646775,1.97581251705948,3.02266509907773,4.00088804414721,3.24976520233442,1.61042152117936,4.05941530936806,1.97654926590998,3.01975797610514,4.00174509629534,-1.88311769257431,3.81014596039125,0.279297712721638,100
"12",12,0,2.02184208894474,2.97021905820363,4.00382522380826,2.02799713179496,2.966945630813,4.00250775344524,1.82247769508494,3.03945111977986,4.06283174284048,2.02479675459365,2.96859424652135,4.0032175888292,-19.4009625211799,21.37004195391,1.16704159078982,100
"13",13,0,1.98840679249749,3.01382308489105,3.99913818004575,2.00921511292997,2.99622020174303,3.99803751618006,2.02917767050477,2.8654062537801,4.0361753783379,1.99053495827891,3.01247744947606,3.9988703991378,-2.84461651021688,4.89281775484246,0.271646438617149,100
"14",14,0,2.00498398717895,2.99845169767916,3.9985799499349,2.01088366963546,3.00294569695856,3.99474959618503,3.48612953501659,1.21060415880285,4.11132307359507,2.00651576738063,2.99967088629223,3.99756922034481,-2.17653782336992,4.13859716998666,0.48399145411183,100
"15",15,0,1.97832154114854,3.0202119140554,4.00043213187267,1.97832104719494,3.02021143173548,4.00043096878925,3.82420296650335,1.01529990223479,4.04963393176486,1.97841609801482,3.02002273487003,4.00046097323637,-2.86029253176258,5.61172875143023,-0.248432863051494,100
"16",16,0,1.99062245043826,3.00346260284763,4.0024665618212,1.98840999159939,3.00593637774033,4.00231095669398,3.73001724493368,1.17135298264533,4.03934609005937,1.99011462668127,3.00410564701347,4.00239258212606,-1.91412304622584,4.33169789393201,0.376693513317553,100
"17",17,0,1.90767199641432,3.09546857458331,3.99846406233242,1.91072890143635,3.09793101981636,3.99496151741277,2.77090735928975,2.1851467413021,4.02102738564331,1.90837427949217,3.09592349283338,3.99783231808058,-1.46495453565429,3.54573713032935,0.587531601588321,100
"18",18,0,2.03905136428873,2.96038911606361,4.00010651677822,2.0989153552194,2.90470916729552,3.99858797082009,4.82367430469069,0.165172550715637,4.0040353382288,2.05217170310194,2.94844045191382,3.99968171442258,-2.03230094865619,4.48807386148296,0.957565582381435,100
"19",19,0,1.99827284748474,2.99951900307515,4.00069656093604,2.00260908013734,2.99722274002633,3.9998132040682,4.64720431852767,0.296396892372175,4.02471713679406,2.00037205668773,2.99831045535232,4.00031200977533,-1.82742433738233,4.066671280042,1.82300020112911,100
"20",20,0,2.07382913985036,2.93637535830228,3.99494811293599,2.07730279323938,2.93238547724882,3.99514445776804,4.56043636220733,0.41620827602675,4.01132918581614,2.07543576819669,2.93453185534381,3.99504173118851,-0.848518714732547,2.89446407498891,1.57617609634223,100
"21",21,0,2.11467579259102,2.88818030728108,3.99858295764891,2.07376385651777,2.92863244731399,3.99877028485733,3.22287420521108,1.74113910222925,4.01511833656433,2.11065956027264,2.89197942584625,3.99867151075229,-2.71460064326939,6.09289811077163,-0.465752275962562,100
"22",22,0,1.97992912404949,3.02271022348822,3.99898552832442,2.03091516376104,2.97130369161524,3.99917700481795,4.64501713463786,0.246133587918121,4.05005150771705,1.98510690961171,3.01737033139798,3.99906017689932,-1.95194207170716,4.34979062325962,0.202550424725213,100
"23",23,0,2.00427241373825,2.9976372767991,3.99927017396991,1.97260262319523,3.02601005635428,4.00138852570366,4.78120866604146,0.168712759215972,4.01688431950639,1.99088177188747,3.01132844411234,3.99917164672392,-1.2726029046407,3.17021767145705,0.580312154259888,100
"24",24,0,2.01009459886118,2.99816169386568,3.99596635765484,2.00387618166989,2.99567325034974,4.00119776749198,1.94838636378465,2.93946227878266,4.06852089233782,2.0080995984709,2.99775135748854,3.99743745966627,-2.96143362906065,4.6725169236109,0.661975230682145,100
"25",25,0,2.00027057910733,3.00075145903557,3.99962733982347,1.99475255162943,3.00752477082441,3.99923392430896,2.00529629231004,2.79310247032197,4.06380267555389,1.99909750031141,3.00207750265633,3.99958118270503,-2.35213548784447,4.3882487859121,0.212130377765633,100
"26",26,0,2.00182626735243,3.00205409751545,3.99867247705092,1.99740118185706,3.00262303864069,4.00043896238437,3.2546825353353,1.5971189464961,4.05619551401453,2.0003904116898,3.00255453004594,3.99902619243956,-2.80813449376917,4.67073368130226,0.506445319554413,100
"27",27,0,2.02066358481057,2.97890262933,4.00029021685162,2.01300923397644,2.98829084632752,3.99988353725814,2.46578495181968,2.39825052882012,4.06394992852604,2.01710415146269,2.98300639530007,4.00014073339598,-1.76280963125327,3.75983485332856,0.536305323170999,100
"28",28,0,1.98162632190912,3.01593966302808,4.00111733110828,1.97805774078724,3.02073752864146,4.00062134910602,2.06832470213165,2.89732963675068,4.01437905562246,1.97973905462802,3.01818312947578,4.00097419152241,-1.83831642257218,3.98813439530163,0.789960735118096,100
"29",29,0,1.98493064934802,3.01741360806028,3.99896175481062,1.98578076811682,3.01942752609853,3.99780742405983,2.65706320242748,2.0910814522251,4.10545716635692,1.98516334993574,3.01830054833474,3.99851672735265,-1.32381581820174,3.59334414549223,0.374767599446642,100
"30",30,0,2.00252371099332,2.99418280535508,4.00181164728393,1.98699104774701,3.00292924382362,4.00665174135499,2.56632088950237,2.20560996290791,4.1159142268644,1.99556647913948,2.99831079698113,4.00385078835239,-3.10291686116605,4.53226392846008,1.08281615938945,100
"31",31,0,2.00562516146526,2.99585850328389,3.99963994893271,2.0056251668607,2.99585851101571,3.99963996183424,2.10331962747439,2.89262701600733,4.00101036327962,2.04396083745708,2.95745939524746,3.99965565657558,-20.5765945969214,23.1213147374062,-0.0106862074061457,100
"32",32,0,1.99012892344844,3.00622620993633,4.00157812216829,1.98965936164729,3.00527394490577,4.00209203230612,4.2369731102841,0.536681023513577,4.09444667801196,1.98996350329997,3.00586304784968,4.00177577234716,-0.79886422729404,2.85800284947686,0.454882457256719,100
"33",33,0,2.00123419308339,2.99545255142842,4.00143600861472,2.00019243563355,2.99468605790989,4.002185152034,1.92543537420858,2.4401538553271,4.24673754546121,2.00086386546316,2.99512753774218,4.00172612861731,-2.44178765391102,5.11458388484268,-0.0582546272964318,100
"34",34,0,2.00538210541826,2.99386937037382,4.0009246355113,2.00422426319302,2.99318253667677,4.00172824421726,2.21548902019637,2.58445991052822,4.0954890156431,2.00496753793822,2.99366382988562,4.00120362456414,-2.94895905835696,5.83835540804747,0.126557650271341,100
"35",35,0,2.01990027571521,2.98287745496163,3.99832745472394,2.04605365594244,2.95852014653289,3.99749048639552,4.3142014925199,0.48397323730108,4.10647900025518,2.02647213352638,2.97694073699329,3.99804021912755,-1.36410911505892,3.25290796968253,0.376598357532816,100
"36",36,0,1.97084266519192,3.03137299293618,3.99939491497193,1.95160415567698,3.05018252357183,3.99952729724532,2.67242005577285,2.29963949463626,4.00868780089618,1.96504308442869,3.03687517421714,3.99948710032834,-1.99091498426239,4.18231233479239,0.526850692583231,100
"37",37,0,2.01382342306281,2.98777262857433,3.99903772850438,2.06677171980184,2.93730741246402,3.99777638238276,2.36149062068918,2.61249534012055,4.0131534003474,2.01755927075957,2.9849112998337,3.99859203425766,-2.4845131840368,4.79504630365475,0.764102604865951,100
"38",38,0,2.00968977056632,2.987001185387,4.00198438391795,2.02352725625501,2.98293198500151,3.9956076931787,2.03097155946882,2.92054015975557,4.0210465272113,2.01046492864747,2.98614938219235,4.00196197292307,-2.97981449028805,6.16249172670202,-0.238543968060144,100
"39",39,0,2.01679421361575,2.97990445867217,4.00183968815568,2.0211476570459,2.97938500482048,3.99897110004215,2.55709613118809,2.20349595036648,4.10967042885718,2.01723561420896,2.97958291224299,4.00162101242383,-1.5651533607123,4.1349899927097,0.271018792830925,100
"40",40,0,2.00994345785889,2.9897431489804,4.00009876433082,2.01315796484235,2.98667403984511,3.99874811762037,2.13874317862243,2.81305801840144,4.0162392119502,2.01048259896663,2.98821336533886,4.00043222305854,-3.29896061058315,5.31562344663188,0.63269300613068,100
"41",41,0,2.00437931024761,2.99431117325955,4.00071087713788,2.00451181072352,2.99358940202927,4.00076184582093,2.23362983460751,3.03164947385065,3.76745063848574,2.00436623161468,2.99404763668329,4.0007745936767,-3.51996449645544,5.13315465403001,0.948040122285007,100
"42",42,0,2.00012545977902,2.99854621348819,4.00024518640154,1.88480663116865,3.11158981543681,4.00166610888334,2.0446660517733,2.9446077988154,4.00401016369891,1.9375707581336,3.06117062827134,4.00028434632506,-18.6971185340827,21.3319020192192,1.5694876954217,100
"43",43,0,2.01838274400596,2.98052247162344,4.00025900510809,2.01926430912326,2.9791722822083,4.00035979279014,2.0146525488544,2.97089289873847,4.00494352551884,2.01863712537445,2.97990131078215,4.00038589511055,-20.937229768427,22.4220625700491,0.671002232525527,100
"44",44,0,1.96591536153876,3.03194051441564,4.00077362579499,1.96754557217634,3.03201798522565,4.00009470622668,1.96492758431285,3.02598305247426,4.00356840869043,1.9666783170843,3.0319600110921,4.00046297819233,-4.23257092386494,8.7960691049121,-0.540119795017495,100
"45",45,0,1.88941683640344,3.1116485105619,3.99959356001787,1.8747094151237,3.12414661268996,4.00039367813385,1.90643976252959,3.06914327047834,4.00885561012797,1.88310910189379,3.11694936460683,3.99995859491955,-22.8985469276832,25.2652505159635,1.71803456551909,100
"46",46,0,1.98936766329868,3.00799366995854,4.0011642636601,1.97332540392681,3.02382989158048,4.00095046883054,2.88269250748284,2.06913523805852,4.02123408009837,1.98148856532988,3.01598281036537,4.00100588719163,-3.19533687592428,5.14623889585277,1.38322264630534,100
"47",47,0,1.99767784650122,3.00218542862915,4.00009980279433,1.99752645171775,3.00216861368838,4.00016857706881,2.5757885510745,3.92545658251914,3.09575371701764,1.99759133187027,3.00217848172666,4.0001383173729,-3.28997572687646,5.19649892551796,0.264176364492653,100
"48",48,0,1.97896721239637,3.02205191412472,3.99948919662145,1.97351805937378,3.02863208299136,3.9990553362523,1.89095919276372,2.9808942121603,4.05387738520927,1.97666446591769,3.02471454246636,3.99935761578511,-1.96022510131155,3.86885378301252,0.145635214311604,100
"49",49,0,2.00074305217409,3.0044055267037,3.9981814854213,2.00050975034767,3.00405362773768,3.99838909512858,2.01767872643556,2.6687515544239,4.11038169151074,2.00063733491151,3.00423586038973,3.99827957881858,-3.41639825812134,5.15477428742457,0.554821210178072,100
"50",50,0,1.99933188866893,2.9980669756007,4.00096092848858,2.02096346482233,2.97800258171385,4.00037370177858,4.93129124984747,0.0472105460711821,4.00785308191435,2.00929147284823,2.98865911397955,4.00074871581664,-1.29739727153855,3.30219353170813,0.554495306939952,100
"51",51,0,2.05642409737438,2.94247372953922,4.00019053239878,2.04478920410355,2.94899626166149,4.00257172598467,3.16837156972484,1.61047862438374,4.09840618318285,2.05195199117174,2.94534888524825,4.00095252653584,-2.05453727460976,5.07105569893182,-0.443674666235858,100
"52",52,0,1.99761093514737,2.996128950289,4.00313300674107,1.99305931168619,3.00417437682814,4.00153487446155,1.94874756972656,2.9763041759379,4.03513478968097,1.99916774570211,2.99575913441685,4.00258682671156,-2.31698611316144,4.18339317796463,0.476897747195333,100
"53",53,0,2.05205388326408,2.94915062017877,3.99960627678645,2.05205388627886,2.94915062265682,3.99960630050858,2.37878621517149,2.61972741552321,4.00042254942194,1.99777443156547,3.00339870239753,3.99961580168109,-2.14413984012208,4.42584500555142,1.18536999509687,100
"54",54,0,2.01127995538514,2.9894189999384,3.99951342539599,2.01091724555516,2.98953341279504,3.99960020773607,3.09666763409144,1.49193344610499,4.0429493047125,2.01110384950243,2.98947662079564,3.99955498863323,-2.31883404456618,4.19217204323875,0.114167274969654,100
"55",55,0,1.98869365201911,3.00663081491443,4.00209953685226,1.96823067924381,3.02850540290681,4.00151084135741,3.0077195576249,1.42472586591601,4.22009752775253,1.98867343330928,3.00716946527814,4.00188331831664,-1.84605170017759,3.72306084847088,0.463594526767947,100
"56",56,0,1.9851659450068,3.01748972107392,3.99879686966857,1.95854057474205,3.04265606602657,3.99952895153493,1.99491737740204,2.96976995260814,4.01718000404137,1.9745686220019,3.02747135242367,3.99910930118566,-2.72629829089445,5.42546151540342,-0.141082817935826,100
"57",57,0,2.06611508635281,2.9304822150312,4.00127704192441,2.07087876346197,2.92482164198073,4.00162423338207,3.10982985888106,1.86881647077152,4.0081425145102,2.06833703068215,2.92794731843899,4.00140025279111,-1.78437236700839,5.53928679139142,-0.240582953583495,100
"58",58,0,2.03465847153659,2.96429143230394,4.0004676652611,2.0346572538184,2.96412410753296,4.00053527678976,2.83839987586977,2.07475608219693,4.0324751825461,2.03465363503275,2.96420346337578,4.00050511432508,-0.900540139879612,3.04200508372923,0.614653696892295,100
"59",59,0,2.00108835572473,3.00380757058439,3.99824371119294,1.99513206186618,3.00787369508335,3.9989301635615,3.33912258805094,1.66423271537866,3.99880571480462,1.99910709294873,3.00491180351818,3.9985628799631,-1.79744267091761,4.61091765971786,0.567706207083348,100
"60",60,0,1.98796084725969,3.00707559391511,4.00241865186056,1.99035878550257,3.00579760713659,4.00188587736015,1.92853601126003,2.73961778555985,4.16106871929861,1.98906186460363,3.00640826602869,4.00220620111493,-3.27655806505558,5.22778081033734,0.546170814848206,100
"61",61,0,1.98721596955392,3.01204116501738,4.00030665380119,1.92140162881723,3.07835687296034,4.0000922512552,2.04354945426691,2.93785073136697,4.00798404987933,1.96400934790984,3.03546791375956,4.0002127485632,-19.9496470029158,22.1180323437959,1.31800071490716,100
"62",62,0,1.98981314213786,3.01389523617564,3.99874031369965,1.97403167117128,3.0290072479246,3.99897536625322,2.02860689941009,2.92638126219312,4.01572420602305,1.98532589414434,3.0180235258617,3.99886661803852,-2.47092620570787,6.23607135417713,-0.456156543334889,100
"63",63,0,1.99499568380844,3.00552812528064,3.99983901017319,1.994995683809,3.00552812528103,3.99983901017568,1.99530589566654,2.97882747761641,4.0084097813568,1.99231553375953,3.00816837212443,3.99985207583885,-3.05449907886069,5.40808512232332,-0.0688381463553471,100
"64",64,0,1.96441422557052,3.03268347186356,4.00131066556517,1.98302234770307,3.01305804487921,4.00173213678966,3.11828190977185,1.64820718956248,4.10302050323957,1.9678094035641,3.02895245478918,4.00145133180054,-1.97594881628537,3.86969702751923,0.464588543162133,100
"65",65,0,1.96667164952128,3.03432928150238,3.99953868791053,1.95683759759185,3.04267340848939,4.00008962713202,1.84096932414123,3.08940132248707,4.02709569366106,1.96393956182249,3.03672967585437,3.99966613211451,-21.1409759595221,23.416907409132,-0.0254074190977112,100
"66",66,0,1.99323712013518,2.99966786494936,4.002332035666,1.99546430531646,2.99978158075083,4.00155961980006,0.710351761968079,1.76211162238468,4.81412999568524,1.99407299245286,2.99967766310008,4.00205320222643,-2.92389860399108,5.09293390103732,-0.306047178299406,100
"67",67,0,1.98310854383148,3.01718849437042,4.00036230883849,1.99086110779653,3.00953835223892,4.00031007599115,4.85680444991853,0.00266408988891705,4.06514708938827,1.98704304836209,3.01322385324083,4.00037453290047,-1.94371178990104,3.94110854395029,0.994477035121363,100
"68",68,0,2.03263857868468,2.96513842330912,4.00069592765503,2.04447164303011,2.95453739375109,4.00028964441647,2.34157877861803,2.63797093514114,4.00681717429863,2.03811453474545,2.96004970127852,4.00056865051744,-1.12052356460861,2.75365440206902,0.885466514430961,100
"69",69,0,1.98223025665156,3.02803429725557,3.99448056755344,1.97016071116174,3.02757414159039,4.0047345681092,2.01421183254291,2.84726765621578,4.0864953517797,1.9793433824661,3.02844083631538,3.9963650519275,-2.87330251744706,5.29262596391223,0.147177484763573,100
"70",70,0,1.95685259950909,3.04441512536469,3.99938387332155,1.96957161867399,3.03263349567285,3.99901443219603,2.56453805730428,2.3914913720776,4.01834057045518,1.96294555733528,3.03866893900008,3.99924969030372,-2.44469059263439,6.44814565336629,-0.64183559147127,100
"71",71,0,2.00346316996457,3.00237779389281,3.99679033180286,2.09932554253298,2.90361509808876,3.99883034155202,2.50843962183175,2.2405601005621,4.11784704614936,2.00502397095044,2.99983795966545,3.99746649071251,-2.30232710329198,4.23100516358476,0.376168461910578,100
"72",72,0,1.99328687220777,3.0073249722893,3.99984205417311,1.9996149967512,3.00197495929024,3.99953719520407,3.165627643936,1.829611243757,4.00153750074491,1.99616083914217,3.00473184790061,3.99975522810631,-1.49972005017223,3.3624945560372,0.858429413608557,100
"73",73,0,2.0581425319617,2.94342102861865,3.99931574859286,2.09957946078554,2.89769812456355,4.00119791537256,4.13856399518711,0.843430433909802,4.00809449715838,2.06471546015764,2.93534626322234,3.99997314512503,-1.51096018220989,4.10177319846032,0.345085711798934,100
"74",74,0,1.99457662705549,3.00347773898797,4.00180424507181,1.98253893719514,3.00788583110972,4.00575078788528,5.80499192427413,-0.132768538213652,3.45540591371402,1.99160852238133,3.00351850760981,4.00330768312434,-1.83196779549616,3.98118255597407,-0.115102855348939,100
"75",75,0,2.01946346276747,2.98574307086681,3.99792972079982,2.00855945221773,2.99847369702979,3.99732366878573,2.02401877734443,2.95447871586056,4.00823461243579,2.01432200304539,2.99117672825638,3.99785228203462,-2.30583742721155,4.52490114233068,0.463654379571833,100
"76",76,0,2.00206851314672,2.99941736127283,3.9995026849753,2.00036464135683,2.9989465786763,4.00015540886333,1.81020226306162,3.00350887203686,4.07311728482705,2.00102332378106,2.99932362334253,3.99990288170842,-2.25714457599231,4.73892228273054,0.0355803635599996,100
"77",77,0,1.94941823269687,3.04821660659692,4.00064200645907,1.94941799805126,3.04821638523709,4.00064137056016,3.82994738748307,1.15367307696996,4.00437760192562,1.99847434196785,2.99958987262982,4.00052695417749,-2.00229040800122,3.89174486264616,0.784870656479177,100
"78",78,0,1.929837031281,3.06690627620055,4.00187090468969,1.97180599702628,3.03029698766799,3.99908067314823,2.10670102071617,2.85998866201333,4.01763121546222,1.94944365746085,3.04948602048298,4.00072904605038,-1.79685257490512,3.66377460327888,1.07967121283258,100
"79",79,0,2.00976463142656,2.99565759645374,3.99752479262366,2.01546783136814,2.99103754130569,3.99558738408563,2.11379970964902,2.71710219474815,4.08074866002332,2.01106952773229,2.9933548482743,3.99793436180038,-2.04554320920982,3.81231373647948,0.554979979202724,100
"80",80,0,1.96621827661349,3.03270094032003,4.00017639284156,1.97885185516687,3.02341596102963,3.99900579053967,2.0734954250221,2.67961748321511,4.11376875534031,1.97076449850738,3.02911695979332,3.99989559993672,-2.70018634023991,4.75342601704136,-0.00743055004117571,100
"81",81,0,2.06819745428649,2.9300807452201,4.00065354187421,2.04807575804841,2.94899958393561,4.00107555636784,2.44675472648231,2.55109820595769,4.00079803161935,2.0599900683843,2.93781647107206,4.00081766581602,-1.2121210628605,4.65513912428794,0.977983594696875,100
"82",82,0,1.98186394663268,3.02190149621229,3.99846694059,1.97986781591254,3.025738102236,3.99771681342301,3.71284929012162,1.17401154685843,4.04582868919322,1.98052213686405,3.02392995453175,3.9981869339248,-2.22447478402291,3.94857887916268,0.869380554704722,100
"83",83,0,1.98125958452374,3.02106116718378,3.999047282192,1.98070355744386,3.01986834714456,3.99982605770122,1.97681217980606,3.00777529232963,4.00710035771928,1.98120902670787,3.02058692464922,3.99928441806854,-2.90478439354018,5.93059047055477,0.882709614010857,100
"84",84,0,2.0220868309967,2.97522368846349,4.00095675000004,2.02254258313446,2.97515083877177,4.00079980276458,2.09181993150048,2.73422096456598,4.07890624963571,2.02149418235454,2.97588607935352,4.00093453995447,-2.38676002054859,4.24632703466643,0.308182237982836,100
"85",85,0,2.00378606490942,2.98744300858519,4.00503562932949,1.99444662210108,2.99834866114272,4.00439107631587,1.91365479949357,2.95373447078137,4.06989968205057,2.00025402227921,2.99135557668501,4.00492155320946,-20.8436985027651,22.6082851987558,1.26599731127386,100
"86",86,0,1.99453197448321,3.00397714276474,4.00081198256462,1.95810477537773,3.03763958642357,4.00185528163227,2.09299032291631,2.84051138918619,4.02990949456562,1.98272285942776,3.01487340565144,4.00114315230301,-2.09256575851293,5.43266420552948,0.623323842255515,100
"87",87,0,2.00060292654175,3.00300481902611,3.99850894257556,2.00151531629731,3.0012831687504,3.99882612686121,3.57996335655723,1.25898889975236,4.06537904308338,2.00113186574431,3.00219238712314,3.99862064509443,-1.34854477657784,3.9691009133899,0.54956681608025,100
"88",88,0,2.01619249303106,2.98509089609786,3.99956914298748,2.04855797936443,2.95248127728239,3.99963602011778,2.24104597827297,2.71134477179223,4.02029960244705,2.022695856797,2.97850752896422,3.99958726006771,-2.25876682424939,4.02009115017991,0.541135262417553,100
"89",89,0,2.00447915805324,2.99049893373751,4.00243387424705,2.00066234276951,2.99489814981401,4.00205268104504,4.17906730839038,0.591263690149267,4.10402300318087,2.00258348746068,2.99265450117855,4.00225854425671,-2.80324304543254,4.67991876274243,0.324591977531819,100
"90",90,0,1.95689164563053,3.04707214136821,3.99771210508003,1.95968837079777,3.04067576540599,3.99964213586543,2.59788878392776,2.31079316921598,4.04781757585819,1.95836076115798,3.04413045980938,3.99850334086341,-2.80462255519496,6.61400705681791,-0.309064270083133,100
"91",91,0,1.98662025569161,3.01509514516787,3.99944151189815,1.98733230514573,3.01225117900724,4.0001021109199,3.37995406525582,1.51782479409748,4.0316052846923,1.98700154953225,3.01371740396941,3.99975059707529,-1.7167686488954,5.90371362515248,0.37477805381554,100
"92",92,0,1.98652038948751,3.01759899706322,3.99795962896063,1.98660573193865,3.01981204333254,3.99669843098945,1.90732310214599,2.99046488448167,4.04728650148604,1.98595592271191,3.01870127468722,3.99770723186099,-3.01676318431317,5.43341940354513,0.294378375728251,100
"93",93,0,1.98180375470271,3.01752065858764,4.00041364213218,1.9422867141701,3.0587967551323,3.99965540598151,3.41274037679667,1.5788787291472,4.00374239423475,1.96503538805542,3.03508251605282,4.000071503722,-1.44039412742152,4.87223980541654,1.33979041267106,100
"94",94,0,1.99142691139085,3.01523835688074,3.99716212251629,1.98893149936049,3.0148313611345,3.99838513578751,3.68121214691867,0.847866273785842,4.18173514402278,1.99042281659596,3.01508958544783,3.99764859897251,-1.60367930908507,3.32741039250068,0.706386558634607,100
"95",95,0,2.00816516507191,2.99578586813399,3.99838134137705,1.97436383316511,3.02878987381453,3.99870524030226,4.64469242014408,0.0330118353596503,4.13075499442586,2.00415440236405,2.99944012414698,3.99853054493373,-1.48582776189201,3.1202480194239,0.470262754291671,100
"96",96,0,2.00605283266657,2.99242640486727,4.00035652419753,1.71211047251657,3.28814595251623,3.99968024148678,4.6991551469186,0.248680741012085,4.01974195846046,1.98753313444663,3.01170562045426,4.00006827955264,-1.7966524631245,4.23631988422431,2.3609533619882,100
"97",97,0,2.00816717826442,2.98528775921181,4.00338052297378,2.00537759433927,2.98946716257307,4.00290061867582,2.76395553571872,2.19292606641331,4.02371394092075,2.00737726495805,2.98656105883481,4.00324301011181,-2.09094813066667,4.54253906122728,0.503199844822959,100
"98",98,0,2.01968514431071,2.97970095839566,4.00020302745977,2.06268760832777,2.93684176733636,4.00016535950742,4.5293630078502,0.46401051751007,4.00229591145741,2.03961195959981,2.9597078331958,4.00023140282688,-1.44522779949779,3.7400970899502,1.75556547019622,100
"99",99,0,2.03327868292158,2.96623693752696,4.00015279406917,2.03891558919534,2.96042448624713,4.0002844022191,2.09681657054966,2.90175479031882,4.0005624937347,2.03607041914767,2.96353785498584,4.00012892172065,-2.0382708841612,4.73277228820079,1.06213095746686,100
"100",100,0,2.00889169085053,2.99289663501198,3.99943227039717,2.01176266242401,2.98870775702542,3.99996197821143,2.30240172655733,2.63800975627636,4.0239213253152,2.00967861344606,2.99145017652321,3.99969749124795,-2.49899072491994,4.33088857309367,0.0678887890006712,100
"101",101,0,2.00138106508846,2.99884611771397,4.00000554793318,2.00274655683102,2.99817967591095,3.99950627135295,3.39864182526039,1.93830822363134,3.69564295094962,2.00124762515971,2.99872360426822,4.00007850312217,-1.79385998817979,3.81305141022612,0.174545774218515,100
"102",102,0,2.01186437003784,2.98737194882909,4.00015828441559,2.01658086989743,2.98505303026169,3.99912914649939,3.19406849473861,1.75596785811908,4.02048777312292,2.01364488534594,2.98603074510745,3.99997948753883,-2.22392619785343,4.25480940819499,0.33310651649575,100
"103",103,0,1.95566725551222,3.04165347079627,4.00095247078299,1.95261783177033,3.04679693337102,4.00028038792463,3.55917912481021,1.43383258340977,4.00241448108751,1.95459175470845,3.04326912715,4.00078179296267,-1.10070090929545,3.32403010808875,0.938438441013865,100
"104",104,0,2.0938938744568,2.90428959324688,4.00055277340327,1.879814546242,3.11926254894199,4.00021122584119,2.15996140117926,2.83816777195556,4.00058728585185,2.02852404146099,2.96992525803606,4.00045413021415,-2.747789727361,6.29758280636672,1.06804017279999,100
"105",105,0,2.00316221675035,2.9928621542376,4.00177335648135,1.99979193463256,2.99910507809496,4.0005545371031,4.67934060622447,-0.0430314614649287,4.17186713696416,2.00144845629413,2.99540270032265,4.00142560043987,-1.90789587690613,3.82881222392964,0.343993594601567,100
"106",106,0,2.02266213625129,2.97503330210471,4.00079568440681,1.9902841039581,3.00415395870155,4.00258341335216,2.1535136635881,2.83458179878407,4.00570307120262,2.00774879112193,2.98867088197947,4.0015093466693,-1.18628382831172,4.07672669652622,0.454137412398155,100
"107",107,0,2.01489274220582,2.98369760707657,4.00041287683476,1.95474258524069,3.03595934267607,4.00448766575405,2.30005462702217,2.67708780717103,4.01015405030985,1.99161926315421,3.00547006045431,4.00114874667175,-1.59302637318017,4.02227651255908,0.573852827435829,100
"108",108,0,2.01800175242769,2.97738778231024,4.00273519208084,2.02593046374715,2.9714611842401,4.00162339715681,2.01152796488563,2.967434928048,4.01156202666579,2.02175686867713,2.97429747100724,4.00237576353191,-20.149131592373,23.1406303568204,0.479249996373916,100
"109",109,0,2.04711503631042,2.9521480797725,4.00034673681951,2.01998688558212,2.9731868011759,4.00425262445273,2.67640088049648,2.31362720928147,4.00414748065411,2.0353623379034,2.96342558417443,4.00054568567794,-2.39419441579913,5.33409619996166,1.44070632373655,100
"110",110,0,1.93060182748161,3.06876993826832,4.00034507303334,1.91503651748101,3.08241888251692,4.0011227692641,2.07759135282175,2.91867517105515,4.00164385968043,1.92397656043262,3.07478859156771,4.00059206742203,-2.25384809107554,4.66929486829824,0.996251777710895,100
"111",111,0,2.01887947016888,2.98289547821933,3.99940819523772,2.05219133064472,2.95117740282742,3.99893003979705,2.04230883530522,2.95277413642886,4.0015472447231,2.02282972611932,2.979421313832,3.99926875624022,-3.28133856038256,4.90758999548635,1.49702500567269,100
"112",112,0,2.0276770474838,2.97189200197224,4.00010250111644,2.02767737649424,2.97189231447112,4.00010336696173,1.98578762955234,2.95998705598457,4.01307234832139,2.00908263498554,2.98981370247383,4.00026552764871,-18.6757318541676,20.6885533144991,1.14120647053617,100
"113",113,0,2.01859962233135,2.97901137598995,4.00132333586899,2.01240777324949,2.97943676790259,4.00450740811814,2.1829235803712,2.71746885293848,4.04578292582507,2.01668807666107,2.97978497548415,4.00187354318738,-1.80982345403206,4.27491474651046,0.714685895039768,100
"114",114,0,1.94982297927341,3.05055482605079,3.99995787329265,1.94684296713595,3.0520212065729,4.00058691074248,3.72305828933122,1.21977848090691,4.02398983020125,1.94843364903377,3.05125329032381,4.00024518758232,-2.13288819351734,5.00908678334441,-0.109169108407112,100
"115",115,0,1.98940006512603,3.01271410471209,3.99906479896627,1.99016150621173,3.01216724541983,3.99898121212697,2.10016514588734,2.90001715958815,3.99985141460334,1.98970308641796,3.01248610993165,3.999036073378,-1.75321439808894,4.30850544665081,0.0811940786044527,100
"116",116,0,1.94821092379428,3.04849684802076,4.00137246983587,1.96372719010023,3.03312587675868,4.00120856324212,2.48461183125949,2.49573859232717,4.00808034802188,1.95514666689365,3.04170825925769,4.00126575642627,-1.57244959616732,3.39443180634392,0.854944163411078,100
