"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n","q"
"11",11,0,1.99924892683457,2.99885683545426,4.00086744579429,2.00549984783605,2.99362891448756,4.00034337419687,2.88128025316715,1.9133360984698,4.08167867701852,2.00084790464866,2.99747565962408,4.00075303283847,-2.33453119611799,4.51253712060527,0.124352576514969,1000,0.5
"12",12,0,1.99391850181354,3.0062135950753,3.99998014680835,1.99656094332283,3.00385148087854,3.99991872451149,2.72028454987994,2.06506603559526,4.06749620782119,1.99428141934647,3.00593981748037,3.99995479297883,-2.08198804459893,3.99576694256556,0.520360778080476,1000,0.5
"13",13,0,1.99838154211322,3.00220960682289,3.99974609446372,2.01131486210999,2.99028635290312,3.99931820713335,1.97878948291004,2.95945920803194,4.02154254077433,1.99996792983006,3.0007709244084,3.99968841878213,-2.9304052888969,5.11542771258108,0.448223197988973,1000,0.5
"14",14,0,1.99300304060914,3.00705424247522,3.99997992166749,1.98570524871355,3.01470770047364,3.99981310658022,3.2190223010263,1.70766765733371,4.02389832611242,1.99272374000997,3.00744795604413,3.99992558257235,-2.16725292962646,4.16386316562549,0.448306610513891,1000,0.5
"15",15,0,1.999971324358,3.00000357352112,4.00001633663123,2.00428441195413,2.99544052235545,4.00014786841506,2.42234538328817,2.54400781572929,4.01066742948278,2.00048714834992,2.99924721519211,4.00011373463741,-2.29404285370887,4.26486170031622,0.496600091623844,1000,0.5
"16",16,0,1.99273951126335,3.00724403116374,3.9999728556929,1.99273750293154,3.00724255788868,3.99996475252492,2.18529298646458,2.54811162072056,4.07205863585166,1.99696583373411,3.00310129857006,3.99994289669589,-2.74380175457492,4.92152778505003,0.661671693414002,1000,0.5
"17",17,0,2.01098832289504,2.98921678931086,3.99994391695174,2.01098869140086,2.98921687102062,3.99994374199054,2.97277842068166,2.0062982682411,4.00580157671639,2.00785041768884,2.99234974837121,3.99994547492993,-2.09818930266984,4.30193788891727,0.787746144427462,1000,0.5
"18",18,0,2.02528370727507,2.97583702826359,3.99971338244962,2.02524902621879,2.97580117004471,3.99971455774692,4.8055296438673,0.13337837372305,4.01784445322332,2.00808869670364,2.99261439011243,3.99983360647989,-2.11013739289778,4.37116512588636,0.612732303161154,1000,0.5
"19",19,0,1.96716590488248,3.03235208642091,4.00015373878603,1.96717043586496,3.03235697589324,4.00016617907433,2.89275889757748,2.09227548707914,4.0044095249347,1.9889502579214,3.01024210301121,4.00025664821414,-2.66180347628784,4.8429868064289,0.263523495794912,1000,0.5
"20",20,0,2.00222349083535,2.99797896611591,3.99998198054212,2.00439092108062,2.99581681487553,3.99994526774105,2.34841863223951,2.47975368814508,4.05884368211367,2.0026937730495,2.99744803466018,3.99999741064734,-2.40266073864667,4.86195528073024,0.446233299878638,1000,0.5
"21",21,0,2.00480969553753,2.99550258344511,3.9999707149575,1.99193738030808,3.00691347599694,4.00039728959162,4.56386393506077,0.521209596609606,3.93569614083883,2.00430680707112,2.99557084781181,4.00011622092478,-1.95580477021066,4.30672561345234,0.526797082578131,1000,0.5
"22",22,0,2.01285210741924,2.98766958697062,3.99983943011336,1.98865758877732,3.01104159692946,4.000107896489,2.65679268438742,2.31793779269933,4.00791978227761,2.0099589429218,2.99031316435917,3.99992138885674,-2.22825502369188,4.70323312973405,0.562920519696306,1000,0.5
"23",23,0,1.99934203251139,2.99998895237264,4.00018916749521,2.00411814677105,2.99516031228728,4.00023854428419,2.4143344978986,2.53185247788147,4.01666111720527,2.00048434760728,2.99882106462867,4.00019861413357,-1.75257578589342,3.83742301096397,0.712943143370831,1000,0.5
"24",24,0,1.99955946344942,3.00098177336892,3.9998121127448,1.99627656357326,3.00315041003446,4.00028463396929,3.24302074802214,1.62192190093825,4.0484413167102,1.99845996367168,3.00188031168633,3.99988760931957,-2.38467168244202,4.80688784959869,0.425702733500343,1000,0.5
"25",25,0,2.00689762073099,2.99328449172811,3.99996807359703,2.00816626949116,2.99115116138151,4.00025624247557,2.47588051499045,2.39943335463522,4.04095533408686,2.00686005021464,2.99307176227625,4.00005290041284,-2.66370816753486,4.89325391613494,0.373451079157916,1000,0.5
"26",26,0,2.00055334702704,2.99879484963536,4.00019488965923,2.01211099749764,2.98809448307169,3.99991251191364,3.11983253559386,1.8147958248348,4.02194346073552,2.00202896059452,2.99757150571645,4.00011052575662,-1.80822624483336,4.06398381714621,0.419731791534097,1000,0.5
"27",27,0,2.00237402520213,2.99810261355329,3.99977726912384,2.00013006535439,3.00109847982207,3.9994677719934,4.25301352012953,0.602413427433628,4.05441907775193,2.00159559899375,2.99910363527718,3.99968063342987,-2.33385598630297,4.577244425903,0.494248494087417,1000,0.5
"28",28,0,1.99736842614545,3.00333669298898,3.99975506340681,1.9836494159593,3.01797312790212,3.9992671061049,2.36236243319579,2.56984763957657,4.02248445937598,1.9956070652913,3.00500834447271,3.9997746968089,-1.95257817334218,4.11730296898401,0.44577813006381,1000,0.5
"29",29,0,1.99798114726903,3.00197043462035,4.00007149472715,2.00523360867372,2.99447776445803,4.00013833042682,3.10935076036719,1.73898039077696,4.05593185669435,1.99890787876026,3.00096633638976,4.00009446031967,-2.88582130257151,5.34442922734255,0.216454753325696,1000,0.5
"30",30,0,2.0073200779289,2.99232267702381,4.00013254874373,2.00679226131798,2.99336569800552,3.99993249656561,2.65671585111183,2.24964846408971,4.0317392102644,2.00707732054487,2.99273380043155,4.0000628519446,-2.31430173311784,4.58573343131061,0.40585744383058,1000,0.5
"31",31,0,2.00086339943052,2.99952076894632,3.99979046208049,1.99792184226542,3.0005356262641,4.00053524730851,3.78657464074868,1.00630598771693,4.06155325177517,2.00002317386849,2.99997327193952,3.99993612453957,-2.22075719383794,4.31737489570997,0.661975938217916,1000,0.5
"32",32,0,1.9984611430756,3.00062677893915,4.00030881915834,1.99243079047003,3.00726967234029,4.00011376852685,4.30285867576093,0.616778817246583,4.02691505490819,1.99649480120363,3.00274189415543,4.00026019263852,-1.95308664651033,4.19488202601119,0.697070261290133,1000,0.5
"33",33,0,1.99859789339901,3.00124117886547,4.000034002848,1.99859774297677,3.00124103010308,4.00003288184301,3.6255495595641,1.36017579612371,4.00363513520448,1.99999364439067,2.99983162358541,4.00003693957343,-2.06413217992572,4.1147130118997,0.567201595710989,1000,0.5
"34",34,0,1.99952887160087,3.00038625096549,3.99997821675247,2.00088274712243,2.99980526865315,3.99973962665941,2.73317633544848,2.07953832082496,4.06697732554037,1.99990102107757,3.00011399365214,3.99995409260334,-2.10755777510097,4.17470909774754,0.447173885223254,1000,0.5
"35",35,0,1.98181497641434,3.0187290185861,3.99982276539428,1.98076879462759,3.02094889538774,3.99938824861954,2.63719400700801,2.34447854759551,4.00624082844151,1.98158332196416,3.01911896030196,3.99976886589843,-2.54988516861566,4.9912023708665,0.662238278520377,1000,0.5
"36",36,0,2.00192733759088,2.99828237570892,3.9999272458247,1.98762192807249,3.01181162749135,4.00025350222585,2.24144218507924,2.73445485093206,4.00751463630265,1.99823857102506,3.00186741767141,3.9999607931988,-2.38250506972959,4.49220404337921,0.768150571195542,1000,0.5
"37",37,0,2.0022847867285,2.99756531102799,4.00003445200497,2.00145569258325,2.99815158372677,4.00008986280148,2.87166365302815,2.03147500724808,4.02228773744183,2.00190544791088,2.99828800662743,3.99995502892281,-1.67531472684669,3.61791343873412,0.513586817444611,1000,0.5
"38",38,0,1.99810026103782,3.00217856695484,3.99991436783063,1.99903831848369,3.0022773453052,3.9994062948256,3.05141222713126,1.47659683709405,4.13150257323813,1.99803007464513,3.00223395601261,3.99991848731062,-1.87948989577731,4.21449453091884,0.37376113060888,1000,0.5
"39",39,0,2.00140671663774,2.99922859008777,3.99977686403695,2.00330618230214,2.99711329184802,3.99972391500911,3.19448736974141,1.78865458260174,3.96115115015838,2.0019633639495,2.99855463611936,3.99979503361373,-1.9172660567993,4.23563877557677,0.418104925378747,1000,0.5
"40",40,0,1.99174172070369,3.00376819771241,4.00140632814094,1.99201314350271,3.00404038952799,4.00164430555614,4.03707572037004,0.855704619434606,4.03187064746337,1.99789480819328,3.00145778127091,4.00022203789457,-1.85145153624942,3.78618993962784,0.75498482753844,1000,0.5
"41",41,0,2.00098441510064,2.99821025448879,4.00032477783381,2.00284179295996,2.99649160960508,4.00029718844963,2.22240178998407,2.57894052173974,4.06096577243197,2.00174585041284,2.99742939740148,4.00033915451433,-2.58688404606517,5.08529402433208,0.22335386696408,1000,0.5
"42",42,0,1.99854381928119,3.00122793217044,4.00005217028375,2.02366365653791,2.97810125216937,3.99934642357201,2.68452139472966,2.03923086143668,4.07167513276868,1.99889902828234,3.0011577689478,3.9999637490235,-1.98237379492334,4.30729848290142,0.289426780509101,1000,0.5
"43",43,0,2.00500772948055,2.99439042955159,4.00020584661103,1.97737290549315,3.02155586999338,4.00042042933449,3.56508538511521,1.39988174072517,4.01262051725368,1.99803535805567,3.00122104842199,4.00026549726026,-2.19978319909196,4.57931771289631,0.421112265124497,1000,0.5
"44",44,0,1.9929308902362,3.00715588724776,4.00002544728394,2.00892747352283,2.99119552877576,4.0000552006267,3.09766807265176,1.83359811251837,4.02646591830827,1.99571957986999,3.00439159414819,4.0000262660454,-2.46235759984096,4.48967025114702,0.530508074644672,1000,0.5
"45",45,0,2.01016332479447,2.99043809958639,3.99982749196477,1.99427855885789,3.0056603029398,4.00000188161801,4.14091027629735,0.835350291766266,4.00777375039532,2.006065727997,2.99446297518672,3.99983668201138,-2.41312289424293,4.70344853191011,0.706749930860445,1000,0.5
"46",46,0,1.99700275168993,3.00354746572467,3.99981361060534,2.00047717324859,2.99908550996566,4.00010734761591,4.66647163760385,0.211681640851815,4.04143201394437,1.9970041258218,3.00332271724297,3.99987645936892,-2.46264887176774,4.658338586764,0.447258131962369,1000,0.5
"47",47,0,1.99346551664835,3.00610183967156,4.00012213797667,1.99375424812109,3.00600402705087,4.00016265924907,3.07222022626919,1.85730624705304,4.02366156571398,1.99360286523996,3.00609477105111,4.00008868534813,-2.61053832811261,5.04653602368537,0.546322207286988,1000,0.5
"48",48,0,1.99748675903001,3.00228330644043,4.00005402573691,1.99748675903001,3.00228330644043,4.00005402573691,2.84153457327967,2.077085488635,4.02207999901339,1.99579450089594,3.00402828379599,4.00003910371387,-2.83991888562071,5.09018661404254,0.515370338959035,1000,0.5
"49",49,0,1.9982366026647,3.00022183206453,4.0004501209246,1.99851151645195,3.00049697598331,4.00043466397144,2.24969887669819,2.04817916792767,4.15900658278036,1.99986528798741,3.00024802391768,3.99996823965911,-2.1804726479919,4.56080135792151,0.286775189863145,1000,0.5
"50",50,0,2.01231420516667,2.98704453223268,4.00020667229098,2.00495285069968,2.99473266091711,4.00015771565226,3.1261072127504,1.78920889540542,4.02781415110243,2.01050113198422,2.98899542580679,4.00016771172963,-2.6983840520992,4.86048807326828,0.606174018841251,1000,0.5
"51",51,0,2.00109173050064,2.99703680846554,4.00054657859415,2.00150312909521,2.99744788012752,4.00039909812393,2.94261787783928,1.98726048938847,4.0186772388329,2.00111736409012,2.99866395753295,4.00006555956229,-1.90090434160094,3.83058289342784,0.604627004648495,1000,0.5
"52",52,0,2.00596682975527,2.99400561986797,3.99999923569472,2.00577384964786,2.99381063368581,3.99997529455592,2.58103500703183,2.17963788107452,4.06853528921028,1.99812040823578,3.00117843967944,4.00022246096888,-2.2862750759892,4.15163193710997,0.671437038945368,1000,0.5
"53",53,0,2.01320340548314,2.98768189452413,3.99969251046398,2.00663895909212,2.99328680402492,4.00001847456979,3.16182976482277,1.78617088416678,4.02069747719071,2.01111138464583,2.98948843867268,3.99979166125663,-2.20244798297717,4.55403963986719,0.738978563137013,1000,0.5
"54",54,0,1.99064086256062,3.00890542373436,4.00016308984054,1.98733831363927,3.01343380000072,3.99972338345643,3.27503183174735,1.62546778524752,4.0330845463122,1.98954236073771,3.01032122493428,4.0000483415197,-2.13174243398028,4.35899770493575,0.752492888235525,1000,0.5
"55",55,0,1.98004436185162,3.01880564857643,4.00042124014237,2.00359390574673,2.99613863779323,4.00012774364574,4.01530425366756,0.941342922121785,4.01461401206048,1.98557548299851,3.01343726213008,4.00036865920704,-1.82198989775805,3.90578752400412,0.496271464568675,1000,0.5
"56",56,0,2.00024347128157,3.00019243715629,3.99989422052253,2.00024498385856,3.00019396409996,3.99990855275632,3.23885284200497,1.57654600796077,3.99009255600196,1.99987706343357,3.00017865469491,4.0000180275597,-2.00437514057826,4.08993818973056,0.0924918224634565,1000,0.5
"57",57,0,1.99737027778453,3.00275016720876,3.99992949466832,1.97922513172699,3.02099593390305,3.99994289905077,3.22750827190533,1.68295556376451,4.03140949154398,1.9959277127694,3.00417412600343,3.99994893453125,-1.89549301575341,4.21038104387857,0.549154619058442,1000,0.5
"58",58,0,1.99939571362682,3.00056404596093,4.00002667004922,2.01286502625401,2.98609067278637,4.00041673165172,2.20899964393305,2.76175777933169,4.01060270611709,2.00258501948437,2.9971971144463,4.00008815357524,-2.61921264541396,5.25766305109077,0.317239834583258,1000,0.5
"59",59,0,2.00415820210972,2.9962902072919,3.99985962721497,2.00415592162974,2.99628756274131,3.99985361901812,3.03359406333467,1.87830152136616,4.02613185664918,1.99893136515835,3.00184945201878,3.99975246215808,-2.42178607656367,4.62288889498113,0.311329942168153,1000,0.5
"60",60,0,1.99605259535772,3.00463009230136,3.99979129951871,1.99605601748191,3.00463354777158,3.99980221207888,4.89420715839582,0.0715386192292722,4.00957089831499,1.99922196957456,3.00133645079515,3.99983370459918,-1.99643334443373,4.28826645260246,0.547911653817232,1000,0.5
"61",61,0,1.99771115495243,3.00224489786589,4.00001773770451,1.99771115495243,3.00224489786589,4.00001773770451,2.20509304564203,2.78390809917283,4.00289026095854,1.99450314134507,3.00514037405883,4.00010526405516,-2.38070641050788,4.40797666199605,0.336759811503946,1000,0.5
"62",62,0,1.98095828631338,3.01952161951083,3.99982344637384,1.9809848730551,3.01956035742893,3.99979208687394,2.49446872263899,2.42623944980474,4.02358295917447,1.99496469266301,3.00521583171999,3.9999126497011,-2.01232245905693,4.4416710287153,0.64066408201595,1000,0.5
"63",63,0,2.0019891205904,2.99880241741175,3.99973094182951,2.0004337674837,2.99936198169139,4.00009479238052,3.85193854092237,0.97333577065253,4.01624337736525,2.00140878033939,2.99907537851979,3.99984557296255,-2.42782233672007,4.54860460653662,0.347774188165705,1000,0.5
"64",64,0,2.00219101428111,3.00006966244684,3.99902912755151,1.98447408582753,3.01642121849236,3.99965192803292,2.10982123500716,2.68897152118102,4.07960396962209,1.99920953683607,3.00267743700904,3.99919969680193,-2.38494904336182,4.6624915364615,0.296235704506723,1000,0.5
"65",65,0,2.00145246147871,2.99761063168032,4.00036811390274,2.00759819328308,2.99261845787123,3.99987148246318,2.13936577598676,2.73648229468276,4.04148229399699,2.00176494094851,2.99749055111728,4.00029124431419,-2.62548423071241,4.61339363197316,0.435419977628263,1000,0.5
"66",66,0,2.00104828148577,2.99934675045902,3.99982925645823,2.00354980338506,2.99601048822858,4.000173218589,3.01923484519199,1.94221289062086,4.0128207979568,2.00116752359092,2.9991061735947,3.99987333048705,-2.37515557241632,4.55121493955616,0.602984019881,1000,0.5
"67",67,0,2.0034229339548,2.9970934648187,3.99978404943696,2.02023309222311,2.97963150670682,4.0000197882411,4.49479168126923,0.452067780767061,4.01918071348289,2.00511159276772,2.99519196875909,3.99986442338673,-2.16136192703952,4.43339225040978,0.552181092242408,1000,0.5
"68",68,0,2.00177843307317,2.99880364100648,3.99976733088901,1.99942769271922,3.00152480110066,3.99968038308091,3.18574171932471,1.65281950401173,4.05201492008227,2.00165485894608,2.99903547195979,3.99973873626236,-2.04230385979501,4.06448145188638,0.500763618744137,1000,0.5
"69",69,0,2.00217089082386,2.99814963841318,3.99995539035071,1.9994066843773,3.00185975877919,3.99962770124262,3.99401485149492,0.906018499849063,4.03983101912606,2.00127641439985,2.99922936487253,3.99989572365252,-1.96218004863472,4.09213951483819,0.470400368547852,1000,0.5
"70",70,0,1.99817683506504,3.00249263897224,3.99975796384464,1.99759821262429,3.00255586411933,3.99991093737493,4.24162471458985,0.717395294555786,4.01427643669383,1.99798326528796,3.0025840772895,3.99978498296309,-1.8165770821514,3.94300691328945,0.756524558664872,1000,0.5
"71",71,0,1.99818723888667,3.00180424124102,4.00000261551793,1.99817054182369,3.0017961279109,3.99997373571473,3.1352154962478,1.8453107715339,4.00459554173186,2.00211809108387,2.99809194770195,3.99995045467564,-1.86390991805566,4.42157902579786,0.860421855665111,1000,0.5
"72",72,0,1.99715058110048,3.00355934817723,3.99976380518011,2.00395455177435,2.99710349627822,3.99963822506894,3.77343504285475,1.06035801688447,4.05326340700587,1.99830920844035,3.00240396231668,3.99976237494465,-2.49328366743831,4.68110411024551,0.424071780277338,1000,0.5
"73",73,0,1.99208512057082,3.00794402725659,3.9999965046629,1.99198452089769,3.00784353684404,4.0000113281447,2.39417917758438,2.5563921627343,4.01442110865613,1.9941800141521,3.00481848391218,4.00034018775999,-2.17822872041075,4.25303104212566,0.689344887136612,1000,0.5
"74",74,0,2.00547258489022,2.99437183031889,3.99997258750171,1.97528675696265,3.02356672801485,4.00038095140503,3.58229035866149,1.28511317405548,4.04575962870387,2.00317709832954,2.99635561258303,4.00009975110895,-2.1227205419171,4.44218310441508,0.584853394827816,1000,0.5
"75",75,0,1.99921194473321,3.00135229800292,3.9998551435662,1.99921260714609,3.00135302383351,3.99985659454086,2.44826822427055,2.3585393410653,4.05069999788354,1.99973790200158,3.00073267423719,3.99988183074415,-2.46875337613737,4.78908257688188,0.534808045337014,1000,0.5
"76",76,0,2.00012698470316,3.00004508604046,3.99995043602678,2.00009920623345,3.00001616430402,3.99996396665319,3.1880248520295,1.45191103823209,4.10025773662959,1.99996029460264,3.00019352551952,3.99995466163779,-2.55033079732374,4.63558420460259,0.25960693531407,1000,0.5
"77",77,0,2.00168235799896,2.99697537629528,4.00061064619879,1.99998793123778,2.99946133282304,4.00029858271951,3.91444325780233,0.883074659861157,4.07899871496549,2.00132767935643,2.99754951279777,4.00052468247508,-1.83573394423366,3.93460700926405,0.408031861820033,1000,0.5
"78",78,0,2.00017912817336,2.99994076857881,3.99995853652988,1.99096453679553,3.00889334219318,4.00004997877891,2.8848912064276,1.85515525012241,4.07302360375341,1.99993510661863,3.00007955962063,3.99999661358082,-1.98622895217372,4.23892787111683,0.39572568716516,1000,0.5
"79",79,0,2.00756056255145,2.99372130830794,3.99955408274819,2.00897715539679,2.99223918599646,3.99956816982262,4.81371495857763,0.0290921581923368,4.05053212093404,2.00808436788294,2.99314627824068,3.99956963165145,-1.73220739407911,3.82115121747916,0.641403185307794,1000,0.5
"80",80,0,1.99886129007597,3.00104965732436,3.99998641132765,1.98395829266417,3.01608468422074,3.99994277971165,2.89765903234444,2.06242692363186,4.0124443136528,1.99620953488527,3.00370431060048,3.99998467392369,-2.37164148665161,5.04843883780494,0.52476504055593,1000,0.5
"81",81,0,1.98912219796682,3.00997851750326,4.00027095227722,1.9891212775745,3.00997760617204,4.00024244236346,4.70900003865068,0.246399219114009,4.01336112133973,1.98982367360118,3.01002252295816,4.00003069166129,-1.78603213574105,3.94469018159662,0.668996143190424,1000,0.5
"82",82,0,1.99912181478186,3.00184227126974,3.999625466487,1.99621945422416,3.00604240856589,3.99922322228917,3.23735240362031,1.61297781274359,4.04810071787208,1.99886092285482,3.00234398882901,3.99955276687609,-2.30013651132919,4.24729177261257,0.346551181267748,1000,0.5
"83",83,0,2.00100948065551,2.99874540801062,4.00009337935827,2.01544543703578,2.98413061602801,4.00011136524515,3.19118533241344,1.70512798643173,4.03699309577262,2.00541855254495,2.99422549327244,4.00012721935697,-2.80592596585177,5.07249429207577,0.469731397580676,1000,0.5
"84",84,0,1.99213082390336,3.00791572770989,3.99997110828942,1.99626825445991,3.00340293711259,4.00008062164097,3.59256932937806,1.33410811809036,4.02270774581687,1.99374221074791,3.0061709650407,4.00000999958529,-2.60936996708128,4.9249975527263,0.170533339480064,1000,0.5
"85",85,0,2.00081278166001,2.99840490450214,4.0002474788398,2.00085075110864,2.99844288687749,4.00026232743364,3.15048190477932,1.75091752625784,4.02757664882995,2.00148650513436,2.99830777306197,4.00007231672033,-1.91495021426837,3.91320811392939,0.240798853515941,1000,0.5
"86",86,0,2.00345638500076,2.99668052001418,3.99998017611163,2.00576801685867,2.99385749898762,4.00009763821534,2.74117294943227,2.19819995169573,4.01981820044283,2.00416592020416,2.99574532694784,4.00004601478672,-2.11034622370276,4.40461914949002,0.608209056271586,1000,0.5
"87",87,0,2.00022203701077,2.99857153751021,4.00038702856094,2.0002578071219,2.99860696156717,4.00037387602316,2.36449695364062,2.3541815168375,4.07906433723006,2.00022667127755,2.9991795811826,4.00019032434014,-3.1477078513636,4.99944633736843,0.613457241995334,1000,0.5
"88",88,0,1.99963487365361,3.00008745783254,4.0000747609188,1.99067684207519,3.00815146763491,4.00036523280551,4.18300792070564,1.28147836433999,3.7433762355594,1.99934093840445,3.00010429862476,4.00016800277233,-2.15267323376967,4.67538892372036,0.371874510130127,1000,0.5
"89",89,0,1.99616716803634,3.00346518130701,4.00012275424864,1.9957905466967,3.00418894120384,3.99999848436012,2.94923404724158,1.89743311149271,4.0501987906083,1.99593850898213,3.00373577282526,4.00010934022539,-2.37105102552152,4.63658816983295,0.429562094441182,1000,0.5
"90",90,0,2.00323005945254,2.99749873997186,3.99969066344158,2.00094984315869,2.99931475429844,3.99990204891743,2.26975627520981,2.53826862177907,4.06040132770384,2.00265790612121,2.99808137946819,3.999691193925,-1.90494007065065,3.81262293918113,0.711640304890052,1000,0.5
"91",91,0,2.00342718955839,2.9957806351614,4.00042312721299,2.00333568395869,2.99560301687874,4.00055809948661,4.19739580191969,0.691534338209798,4.04466217737249,2.00344247738432,2.99570643041201,4.00045154404129,-2.327436793652,4.67226408039237,0.490638221440393,1000,0.5
"92",92,0,1.99645670255317,3.00491653764714,3.99963369542303,1.99602435059669,3.00448419380285,3.99973379753929,2.25379060931516,2.63329842946357,4.02948255481629,1.9954786731012,3.00419207089526,4.00008425830102,-2.79187270214617,5.51020306544283,-0.255508854770758,1000,0.5
"93",93,0,1.99760879822811,3.00227995257849,4.0000118730867,2.00058299421848,2.99947788767147,4.00009542700331,2.44585747021906,2.28048627766489,4.09503338438632,1.99814918346882,3.00183850374875,3.99999756298877,-2.43433540019465,4.37827010236483,0.335626845805405,1000,0.5
"94",94,0,2.00340722942176,2.99637387702338,4.00005106933024,2.00341104210068,2.99637764509639,4.00006393805593,3.12942939242372,1.84214451232476,4.00844152811715,1.9990322460538,3.00071821849953,4.00006716792154,-2.49109460466124,4.72135018638505,0.235457038905655,1000,0.5
"95",95,0,1.99525865086094,3.00501726455687,3.99981446643491,2.00641433942696,2.99364619125877,4.00005490495456,3.70087684884538,1.18781920748502,4.04303742984799,1.99915343951942,3.00103616410936,3.99989141328984,-2.11416227773579,4.48030861703,0.5747644118686,1000,0.5
"96",96,0,2.00193975467524,2.99861408316605,3.99982991079764,1.99366558437216,3.00699416510139,3.99998413026037,2.48251424317603,2.51923428373274,3.95922393892368,2.00179788590697,2.99889900311059,3.99981187614106,-2.41273881452408,4.169524117666,0.447231528425732,1000,0.5
"97",97,0,2.0022161531626,2.99736140966439,4.00016887716241,1.99384149555577,3.00645098932208,3.99991732154627,2.46926118084286,2.51368700363266,4.00607414633132,2.00014908129007,2.99961870934087,4.00009924878723,-2.58478613830961,4.64335467854297,0.686876349110975,1000,0.5
"98",98,0,2.00172702051874,2.99830116217821,4.00006023278403,2.00858829281364,2.99099833349119,4.00021552067906,4.42358028065888,0.41508610826232,4.05361562114154,2.00309255869789,2.99679905862983,4.00011099573944,-1.78786939530906,3.56482756279729,0.696426882267723,1000,0.5
"99",99,0,2.0035919889202,2.99944407510564,3.99912943975265,2.00325720307321,2.9991092158999,3.99918911938162,3.68259591960713,1.15632183411513,4.04487120715851,2.00141288943883,2.9987682322935,3.99996015968587,-2.10417094863404,3.9627862013696,0.643466088122623,1000,0.5
"100",100,0,1.99912875279297,3.00051123107166,4.00008925204543,1.99912785410546,3.000510345828,4.00008568803647,3.11394915367326,1.79640314216593,4.02298601956966,1.99999987984599,2.99973668682054,4.00006211634467,-2.81338456425728,4.99935186619986,0.332129059146859,1000,0.5
"101",101,0,2.00706885957429,2.99276767353904,4.00007139036216,2.01621542392532,2.98416068264918,3.99989401039834,2.19825630361752,2.72730367763869,4.02669327493765,2.01000131924221,2.98991965440649,4.00004576885115,-2.53854046877587,4.71564149065085,0.42615995785366,1000,0.5
"102",102,0,1.99268461084962,3.00757044847726,3.99994160508536,2.00249918921632,2.99777018227631,3.9999423311942,2.80619783929688,2.16528449332805,4.00881482710771,1.9959542929243,3.00427165430748,3.99995355562371,-1.84155350035725,4.25103704632155,0.599499281124888,1000,0.5
"103",103,0,1.99746739996239,3.00203680163463,4.00015203515645,2.00152578623687,2.99748359247667,4.00041484202662,2.40195442878862,2.47161456434959,4.05384132302742,1.99843237496776,3.00095342905025,4.00020976583994,-1.92144545298005,4.01283808232869,0.483164074441598,1000,0.5
"104",104,0,1.98314129620477,3.01419043748261,4.00077557167301,1.983389421214,3.01443970882781,4.00077832712707,2.84263892481127,2.1128350390386,4.01253074299032,1.99633132882397,3.00369181281105,4.00000660304989,-2.39241906876211,4.91732651210179,0.205223505698255,1000,0.5
"105",105,0,1.99977306352382,3.00056613461852,3.99992658178502,1.99877124699332,3.00114960685722,4.00007597763311,3.316983397178,1.41881767788856,4.07739655716669,1.9993622525782,3.00081735471061,3.99998096075515,-2.31417480748794,4.4295653142019,0.288773306742206,1000,0.5
"106",106,0,2.0021297828269,2.99854214041559,3.99975747374296,2.00267272656669,2.99757347508106,3.99988438528333,2.53727177978603,2.32102412846741,4.04203195424826,2.00228658396063,2.99824467611049,3.99980026032175,-2.44056157127676,4.53395279457093,0.431154348119285,1000,0.5
"107",107,0,2.012565268061,2.98680759367879,4.00016336223142,2.01263426403268,2.98687440595037,4.00013393488256,2.85594433866801,2.06159128306197,4.02146435594465,2.00266203678941,2.99729475854029,4.00000810409528,-2.3832621632789,4.48761708092256,0.798135089748766,1000,0.5
"108",108,0,2.01189221943526,2.98817148141562,3.999924470121,2.01488241381933,2.98579094529338,3.99961718167459,3.99346218971345,0.937712827470748,4.02471560987606,2.01222698571665,2.98805806326215,3.99981609295008,-2.02798385636457,4.39907990832681,0.506140411488919,1000,0.5
"109",109,0,2.00228117250227,2.99908849329783,3.99958904191057,2.00080918535445,2.99930160190501,3.99999689164521,3.35778673427833,1.47818343443149,4.04956964741593,2.00202676053047,2.99904002187529,3.99968347961084,-2.13112478479839,4.10062719152409,0.471015100422014,1000,0.5
"110",110,0,1.99556561109802,3.00337822682862,4.00031139449836,1.99591599426925,3.00372978518221,4.00024586389213,2.96668735508666,1.98231805787359,4.01383562632069,2.00371307102393,2.99655021547267,3.9999457411692,-1.96221242707811,4.25476898402318,0.586927442593717,1000,0.5
"111",111,0,2.01034693357136,2.99065781157114,3.99970653265723,2.01035203805675,2.99066268893966,3.99972310975606,3.19279859369028,1.74079089338041,4.01881728267072,2.00756687764707,2.99288203369644,3.9998752489974,-2.38030911724874,4.58411520292031,0.580961570460033,1000,0.5
"112",112,0,2.01136699000826,2.98912986867726,3.99984426539783,2.01136784611763,2.9891306943507,3.99985274212227,4.46698315873123,0.494934604164876,4.01175358057135,2.01026233507674,2.98999137934032,3.99992589589073,-2.1440737205989,4.48984215869777,0.708758313361139,1000,0.5
"113",113,0,2.00356822760409,2.99623861810146,4.00007697886406,1.99611780751885,3.00360504510441,4.0001090813003,4.7602721175431,0.13845275040288,4.03283924220523,2.00142536986233,2.99833215780998,4.00009593174437,-2.63336415604788,4.79861069172308,0.31624460697819,1000,0.5
