"","rep","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","n","q","our_beta0_se","our_beta1_se","our_beta2_se","cc_beta0_se","cc_beta1_se","cc_beta2_se","naive_beta0_se","naive_beta1_se","naive_beta2_se","gs_beta0_se","gs_beta1_se","gs_beta2_se"
"5137",5137,-2.18376560233608,0.00818099194859488,0.248553539802702,-2.2474166798482,0.0768257426414092,0.238658101658448,-2.15675080530235,-0.0460336715521187,0.264491533322164,-2.20726103681975,0.0334355439211307,0.244908877692118,10000,0.75,0.0519839372101477,0.071833951088197,0.0309750389502581,0.0645049373455249,0.085823606400205,0.0393312646774463,0.0587876193412487,0.0784616472733053,0.0352766785315239,0.0550497285098064,0.0735280814340687,0.0339004445941914
"5138",5138,-2.1946742831066,0.119134856711555,0.210833453431109,-2.09759597142866,0.0417385393670656,0.260610458978879,-2.18628031667317,0.12910532108749,0.218416549117749,-2.16661219566772,0.104022086661674,0.226806250361536,10000,0.75,0.0523632113670919,0.0704195895677073,0.0306943431479665,0.0607098367197573,0.0809174814417751,0.0377138056273259,0.0593827179311981,0.0772122154095077,0.0346840841268069,0.0540892997180703,0.0712547558055945,0.0331450964184384
"5139",5139,-2.24997364976367,0.151494574292273,0.196479380576341,-2.31262497686003,0.196332616592894,0.236037245610985,-2.25150540221793,0.128574690123164,0.218304201854519,-2.2735993425802,0.169149353479165,0.210841107183891,10000,0.75,0.0535571250241297,0.0720455109007499,0.0309504505843957,0.0666141458033815,0.0862397107304519,0.0388601056900509,0.0610329174394946,0.0788374294772398,0.0349515082239815,0.0565146318193545,0.0736973102716264,0.0336914912870606
"5140",5140,-2.24723791830115,0.137619821199809,0.189788235369295,-2.28503430017651,0.178789155638165,0.231829080390196,-2.25976219409007,0.143836183788469,0.205835910903213,-2.2815831902132,0.184625328634514,0.198321487980245,10000,0.75,0.0531555586105788,0.0719417534436828,0.0314267177851813,0.0651380916228634,0.0854665951826817,0.0393805134719987,0.0604832637094753,0.0785638304117573,0.0353881161924003,0.0562725985072031,0.0737001290904988,0.0341526164238325
"5141",5141,-2.37485701720824,0.24559947740654,0.258977496260693,-2.48070501444228,0.407825518147617,0.19729166318334,-2.31429222581824,0.146622673380335,0.268676114184891,-2.41616541886588,0.309622379013281,0.235698971953475,10000,0.75,0.0570193985665685,0.0754333595581315,0.0313945333011144,0.0712849373916337,0.0900697442766429,0.0395532315818857,0.0635017637273482,0.0819224075286347,0.0355200351942504,0.0600238244755575,0.0766666159699331,0.0341067074293581
"5142",5142,-2.26575774937733,0.172202410916661,0.225429822436877,-2.32499465030598,0.23903866159429,0.185569940328018,-2.25915146615177,0.147492157098452,0.219395243490505,-2.31538652026796,0.238606170863529,0.201628035658852,10000,0.75,0.0544860721535933,0.0730388543241384,0.0311491569912288,0.0672186789770732,0.0868798360878553,0.0396826577873593,0.060905975835575,0.0790311235343252,0.0354310142533085,0.0577027866775066,0.0743353968293518,0.0339673137593419
"5143",5143,-2.26565861158497,0.162858859580532,0.235643175748979,-2.32423837252897,0.238149840980187,0.18207014060258,-2.23176155607403,0.101867810063426,0.234791270750542,-2.30858695744562,0.223424787144306,0.208042342815215,10000,0.75,0.0550884268490949,0.073358938955676,0.0312223600299932,0.0669541096099471,0.0862985485253945,0.0394946558953737,0.0605552818232325,0.0788846358071019,0.03533010290593,0.0580951521017955,0.0750358603086267,0.0341447410373273
"5144",5144,-2.21934952176476,0.100153553110699,0.211696433515624,-2.30625716583764,0.205163241611542,0.191783472014254,-2.18157319559654,0.0275534497369272,0.230409393249455,-2.26275133102435,0.156728013409218,0.19990270316205,10000,0.75,0.0531264362871594,0.0721664950543422,0.0311164282034986,0.0661536465932359,0.0860897632392505,0.0398502507167416,0.0594113136017505,0.0783300084926016,0.0354694796014879,0.0563649177872751,0.0739773302579973,0.0341930379832363
"5145",5145,-2.25358251429632,0.166562081682991,0.193032000485779,-2.26060232776376,0.187191223171949,0.165582865881524,-2.2698024078266,0.186212043072822,0.177592291534744,-2.24580582580255,0.158307667925992,0.186693671608645,10000,0.75,0.0543070879584468,0.0728152203982915,0.0312322611402827,0.0650606306210396,0.0847251025998657,0.0390828049593807,0.0615009576150037,0.0788088564274461,0.0350942107532975,0.0560416377260422,0.0732100740333118,0.0338311895236858
"5146",5146,-2.31727152991534,0.234862949225843,0.158028409797382,-2.36176144723844,0.285239488313595,0.151138217402992,-2.26862313562995,0.145397035807677,0.17937725091403,-2.31302015884064,0.221656191324644,0.163341710683922,10000,0.75,0.0551090447615573,0.0734556140918574,0.0315643168756655,0.0675025336666854,0.0871262247209871,0.0397687678497513,0.0612500047575667,0.0790773654970078,0.0354576669378842,0.0571604892268708,0.0743344539220008,0.034254735072252
"5147",5147,-2.28623458766178,0.187942082759966,0.154387752549882,-2.4008644734638,0.294988059113819,0.136519080250536,-2.27917844269101,0.145201754090003,0.16552136866472,-2.32161756469087,0.217024304081232,0.150882109790032,10000,0.75,0.0549570359143322,0.0740596511589397,0.0319802814024843,0.0684443610726383,0.0882929967225908,0.0408766730187122,0.0609717673000241,0.0794920051679433,0.0362313209221339,0.057379390454832,0.074857516815545,0.0348301707048277
"5148",5148,-2.24850551799133,0.168227450202456,0.215952234182128,-2.30037698558937,0.220099285073365,0.233671283227232,-2.2374112779025,0.133101806999262,0.233625348721596,-2.26112188040643,0.176984934402956,0.225024399064421,10000,0.75,0.0532811813899264,0.0724434734253171,0.0309784574105064,0.0654027211160138,0.0857190265550649,0.038802212183067,0.0602253944691612,0.0788427487802023,0.0349437008919551,0.0558162409736145,0.073675488446932,0.033646499489479
"5149",5149,-2.21913171477018,0.189557994835578,0.211686519893552,-2.23347677023039,0.248488671997646,0.190777329268982,-2.22873280151373,0.209976095403061,0.200870829921491,-2.20267996172117,0.178117978114468,0.211455067679095,10000,0.75,0.0531954629365269,0.0706441036565323,0.0299127925187134,0.0639650385013695,0.0824740383553877,0.0370801810535359,0.0599310947484481,0.0768630524363304,0.0336499225609075,0.0549963266077191,0.0714005894972234,0.0323759089147269
"5150",5150,-2.18878990792435,0.143390778899103,0.212509284022274,-2.19162152052762,0.115307184126019,0.199222594619842,-2.15590359265744,0.0769881153965042,0.220374936172208,-2.18301849425755,0.123184783159518,0.21004919097371,10000,0.75,0.0535591645142705,0.0716294028462894,0.0306274081471009,0.064456584933733,0.0848059811736699,0.0389850765867573,0.0591846559945334,0.0767804734652395,0.0343252128598389,0.0549886900791675,0.072191174305689,0.033319509105952
"5151",5151,-2.24524626894639,0.195507630548603,0.212017286924674,-2.35793528375403,0.28446728785956,0.178484308780724,-2.22465431437893,0.127776823756289,0.220888231378187,-2.25015908436178,0.173192236612353,0.211960624565319,10000,0.75,0.0536827814976939,0.0716203904669481,0.0308882919750672,0.067862046051924,0.0869301876374215,0.0399253136877946,0.0599442940567908,0.0778220441084621,0.0352339031657628,0.0558941546078469,0.0730814110559765,0.034023858580701
"5152",5152,-2.13937341044775,0.0567592507097481,0.184967029176018,-2.12397628845647,-0.0291558898602141,0.226252014060339,-2.15755463624126,0.06067245217114,0.190696294832346,-2.10474957768261,-0.0218265815711739,0.211783396327382,10000,0.75,0.0510784447711681,0.0708426273735936,0.0304456881722578,0.0614247327201707,0.08366889498065,0.0386744719237226,0.0580688918014962,0.0767640677513004,0.0343317324121416,0.0525628304674182,0.0715350904868991,0.0331196025666061
"5153",5153,-2.23503681562929,0.157549532641508,0.154869539618679,-2.18666082863715,0.0970768449801107,0.167652808434208,-2.23590340483452,0.157422413146363,0.151428130148842,-2.21195681862452,0.127088487459219,0.161430143198759,10000,0.75,0.0529926903636491,0.0712259524472702,0.0306659984503996,0.062886101555736,0.0829548427004797,0.0385386897839346,0.0598968835998878,0.0774581467540982,0.0348111192870641,0.0547555883613071,0.0719227620372128,0.033374843411944
"5154",5154,-2.20445571865709,0.0732203627478191,0.235676382079096,-2.2105297098568,0.0793534830135154,0.232119744554286,-2.22222810471184,0.0949679809729435,0.227919481810795,-2.19220797688949,0.052280135173707,0.239980670837738,10000,0.75,0.0526850354993771,0.0720222861960693,0.0312714400212057,0.0628910501478997,0.0839001552029717,0.0395855646565465,0.060836573141894,0.0796422148441438,0.0358222513799003,0.0545013929764967,0.0728100563372669,0.0341395933484797
"5155",5155,-2.18653387569204,0.151260745485776,0.149742942525367,-2.25917988196502,0.205351277837176,0.150624241826178,-2.20197013783391,0.145836497534446,0.153774643153397,-2.21351538740979,0.171260847212947,0.149979200636599,10000,0.75,0.0511422155398972,0.0697903947648193,0.0306905222177732,0.0637167014670322,0.0837106033277871,0.0392563061383683,0.0584278402787881,0.0762957841304127,0.0349377863986256,0.054023031305833,0.0714034295129292,0.0335801016555428
"5156",5156,-2.29197211554279,0.180516732026836,0.205862648267439,-2.23872568573106,0.141947493607098,0.182760071903807,-2.26467940086104,0.148704632374927,0.198656500818302,-2.26503845186981,0.156047235648713,0.199318947781895,10000,0.75,0.0540959326093763,0.0724312260608964,0.0313950919050778,0.0639243171724236,0.0839201968934448,0.0390267317719698,0.0605499468199055,0.0787012603896239,0.0354315056090304,0.0558579073312044,0.0734304805003317,0.034095789907986
"5157",5157,-2.25505112205218,0.139924067892057,0.190727963356038,-2.2775914028563,0.160733335520273,0.183579628558231,-2.20707930904102,0.0559499748482008,0.20857365649239,-2.24507826094299,0.118637651562497,0.194640817852814,10000,0.75,0.0534811634034775,0.0721726324384929,0.0314640440801845,0.0651620347745981,0.0853944075237808,0.0396937825489932,0.0596084733737108,0.0779732040343893,0.0356189710855508,0.0555694642520605,0.0731466724206211,0.0343052655173787
"5158",5158,-2.22560894037589,0.0927521788436833,0.172469612279068,-2.30379691392358,0.180149795020416,0.167601253874472,-2.22792865096032,0.0798754820310576,0.180198884800473,-2.27526835948784,0.157480525359764,0.162928796328508,10000,0.75,0.053459770254384,0.0726426246097239,0.0316761918676264,0.0659264318271017,0.0863238527530659,0.040048205730889,0.0600443846159101,0.0787093997005047,0.035851369717569,0.0565406824830071,0.0741953907251199,0.0345505347840253
"5159",5159,-2.16130099037854,-0.0141738132081969,0.205307695497527,-2.17726383941582,0.0543515756940371,0.168978387513757,-2.09481558126698,-0.101155929918949,0.221328850703912,-2.18543310676282,0.0412498795884327,0.18422696396611,10000,0.75,0.0512137154088612,0.0708947579163893,0.0314667076424746,0.062271991182725,0.082944177735874,0.0389928641479087,0.0574159298386752,0.0774000254698384,0.0357333483895591,0.0541272644989066,0.0724704885258465,0.0341186228385659
"5160",5160,-2.16612819671586,0.121536293188562,0.148179086879649,-2.16344187974482,0.153199333019781,0.131958148688882,-2.13395396199134,0.0797237176662295,0.153607992458311,-2.17031519625266,0.141802882414935,0.139881386420947,10000,0.75,0.0506597281623196,0.0692335475281766,0.0305389047299475,0.0613781800770732,0.0809142311805629,0.0379339974541043,0.0571266080745931,0.0751117416693904,0.0345703636616201,0.0529222968325881,0.0701447966075866,0.0331379652197746
"5161",5161,-2.24252319394432,0.147108258398401,0.180480738677737,-2.31659448821307,0.244587534006615,0.188155794774599,-2.23586210513964,0.12547809046477,0.195350763908712,-2.28467735683659,0.206346327113704,0.178274994858019,10000,0.75,0.0541493391317877,0.0726066235770939,0.0312473627166797,0.066813671287399,0.086374898368652,0.0391960813082775,0.0603309314517448,0.0781178070340233,0.0350587911653953,0.0568479424539284,0.0737733634990752,0.0339281207611449
"5162",5162,-2.22122285824402,0.165708612217307,0.180293324731608,-2.24100362211542,0.118622637725666,0.18511738371493,-2.21171516306594,0.116804928607804,0.187554974075328,-2.22667368188365,0.145133141448179,0.182900897565393,10000,0.75,0.0532056030467473,0.0713443691512745,0.0307531054708959,0.0642738225524727,0.0844990841863255,0.0392022957465282,0.0597627984900908,0.077590542779419,0.0349753447297445,0.0554435684421595,0.0725500738295341,0.0336100854587983
"5163",5163,-2.32911430785362,0.32414258975758,0.144418449762536,-2.2949906355277,0.272776544580936,0.147162585442812,-2.23194402175226,0.167779757205846,0.175330426602192,-2.29415144642608,0.271209040303504,0.153065664495365,10000,0.75,0.0552635586416177,0.0727632765404272,0.0309002682710929,0.0648713127564062,0.0842325003705413,0.0391939937268425,0.059673266415394,0.0773354716713028,0.0349755533112602,0.0564309501754663,0.073129508884834,0.0337619450658841
"5164",5164,-2.10294379888743,0.0140774596802749,0.185846540843367,-2.13908141863474,-0.021920395371533,0.226950860712693,-2.12256352164863,0.0104730409583059,0.198499112866266,-2.09758794371175,-0.0297388699164545,0.208630395191836,10000,0.75,0.0503214786103471,0.0700250079026436,0.0309133144680554,0.0605438745564804,0.0823001648174047,0.038948364399738,0.0572719762193563,0.0758942575047357,0.0350309398570297,0.0516670837453573,0.0702380206092237,0.0335462286422944
"5165",5165,-2.32771279917756,0.270455306520834,0.147784544635508,-2.25370283384518,0.15132403049579,0.180383490722819,-2.32536941034281,0.254760557812954,0.149773920074012,-2.28643045543633,0.205270289925115,0.165123860348874,10000,0.75,0.0559059062013581,0.0739066768672058,0.0311102214634131,0.0650962147409043,0.0853106562001524,0.0388065263039474,0.062058432313766,0.0792979454132092,0.0349388714591366,0.056959923453857,0.0740064571518206,0.033638901144043
"5166",5166,-2.30818194733684,0.241412407326562,0.233513557424791,-2.3804178214602,0.303077485235743,0.159330677376296,-2.21821456416728,0.0794650521496109,0.248385776166965,-2.34619278677591,0.281334092796468,0.203016026788922,10000,0.75,0.0551383313180433,0.0733733970754179,0.0309659271004742,0.0676433753847739,0.0869795079739354,0.0402013234872213,0.060653108976624,0.0793814316250181,0.035523821687962,0.0581129045991439,0.0748832823764603,0.0341174184128053
"5167",5167,-2.29255291586247,0.270498231487498,0.186502166598521,-2.2780180090481,0.241193064717383,0.195159388967524,-2.27855258706957,0.234387794834198,0.19145681332177,-2.28558900104796,0.25630389290999,0.190441617750233,10000,0.75,0.0541374854164899,0.0715482785695643,0.0306388606797822,0.0653186512794659,0.0844636760956277,0.0381777789608754,0.0619372562438749,0.0791630193664293,0.0347792584118928,0.0567463429559928,0.0732493431023791,0.0333283054455309
"5168",5168,-2.19191807713106,0.0957636720149317,0.206195074469662,-2.19255944907497,0.0837727614202387,0.196252695810348,-2.15962742017396,0.036991293175207,0.214425270093475,-2.20084711774908,0.105308915763914,0.199140676676823,10000,0.75,0.0514387162873276,0.0707584084890729,0.0302364337577016,0.0612019369090017,0.08163561203386,0.0380886213450443,0.057467512517261,0.0761633982045377,0.0343429870353488,0.0535009960034804,0.0712128052990905,0.0329592638320751
"5169",5169,-2.27632182014618,0.141540482491877,0.187829006465429,-2.27128404321935,0.124707128012275,0.191066501910912,-2.24270638635829,0.0832812327062466,0.200540796250177,-2.27166623974107,0.131674838163625,0.18964293994563,10000,0.75,0.0559382437885937,0.0752825043002798,0.0327689327449704,0.0662578487697211,0.0873030628458665,0.0410243756889456,0.060850876693922,0.0796354044664612,0.0366770984227189,0.0573455562877126,0.0754285207950742,0.0354936474040928
"5170",5170,-2.1771372251416,0.0559667227378132,0.27315317855097,-2.19923176251599,0.0938304669843906,0.296980515993328,-2.23622441055713,0.144313013939085,0.262474932679183,-2.19906033377836,0.0921554759624956,0.27677889661215,10000,0.75,0.0526313529339207,0.0717594174198837,0.0306253376539815,0.0647636037570976,0.0851880707466606,0.0387735936811011,0.0608100698975331,0.0789715023433441,0.0347233767694683,0.0554609594572899,0.0732349473601563,0.033414277069695
"5171",5171,-2.24981688895678,0.212607571289387,0.14099362251174,-2.21561753570451,0.148686838183768,0.165729415775802,-2.26322822251041,0.217081013764068,0.139725715005727,-2.22808097770855,0.175013192448522,0.15323332759639,10000,0.75,0.052765551196542,0.0707276395337779,0.0303964689553316,0.0624932859798194,0.0824439192727701,0.0384843275288111,0.0606648814587155,0.0778204834306755,0.0346648854512099,0.0544172896329541,0.0715614319367696,0.0332018613560029
